PDBCode,protID,lig_name
4lkq,Q9Y233,1XM
4llj,Q9Y233,1XN
4llk,Q9Y233,MEW
4llp,Q9Y233,4ZE
4llx,Q9Y233,5ZE
4lm0,Q9Y233,5NI
4lm1,Q9Y233,7ZE
4lm2,Q9Y233,8ZE
4lm3,Q9Y233,9ZE
4lm4,Q9Y233,JPZ
4mrw,Q9Y233,MRW
4mrz,Q9Y233,2ZV
4msa,Q9Y233,2ZM
4msc,Q9Y233,2ZT
4msn,Q9Y233,2ZQ
4zo5,Q9Y233,4Q0
5c1w,Q9Y233,4XS
5c28,Q9Y233,4XV
5c2a,Q9Y233,4Y2
5c2h,Q9Y233,4XU
5dh4,Q9Y233,5AV
5dh5,Q9Y233,5AY
3uj9,Q6T755,PC
3ujc,Q6T755,PC
3ujd,Q6T755,PC
3upk,P33038,UD1
3v4t,P33038,UD1
3uug,P25548,BDP
3uxk,P11444,BHO
3uxl,P11444,CFI
4fp1,P11444,BFM
4m6u,P11444,TTN
3v2n,Q9R0G6,MYR
3v2p,Q9R0G6,STE
3v2q,Q9R0G6,PLM
3v3q,P22736,TMY
3v78,P95092,ET
3vjc,P37268,ZGA
3vvy,A0A0F6AY66,ET
3vw1,A0A0F6AY66,CVI
3vw2,A0A0F6AY66,BER
3vx3,Q5JIH4,ADP
3w37,L0N7E5,ACR
3w5n,Q82PP4,RAM
3w9k,Q973T5,MYR
3w9r,Q84MC7,A8S
3wgg,D5KM69,8NA
3wvm,P05413,STE
4tjz,P05413,DKA
4tkb,P05413,DAO
4tkh,P05413,MYR
4tkj,P05413,PLM
5hz9,P05413,5M8
3zhx,P9WNS1,FM6
3zi0,P9WNS1,FM8
3zi8,D8NA05,FU4
3zj6,Q9SPP9,VM2
3zll,Q9HU22,4WF
4arw,Q9HU22,HNR
4asj,Q9HU22,N6A
3zm9,P35790,QMQ
4br3,P35790,U85
4cg8,P35790,G8S
4cg9,P35790,GQG
4cga,P35790,QLW
4da5,P35790,0H7
5afv,P35790,JH5
5eqe,P35790,5R8
5eqp,P35790,5R9
5eqy,P35790,5RA
5ftg,P35790,NBR
5fut,P35790,PQ7
3znr,Q8WUI4,NU9
3zns,Q8WUI4,NU7
3zq9,Q1A2D0,NOY-BGC
4a6l,Q15661,P43
4a95,A5K1A2,9MT
5g1z,A5K1A2,U53
4aci,Q8NQ97,CIT
4ad2,D6D1V7,GLC-IFM
4ad3,D6D1V7,GLC-DMJ
4v27,D6D1V7,2-mer
5lyr,D6D1V7,2-mer
5m17,D6D1V7,2-mer
5m5d,D6D1V7,2-mer
6hmg,D6D1V7,2-mer
4ad6,A0A0H3JKY1,GSY
4afg,I6L8L2,QMR
4b5d,I6L8L2,SW4
4aj4,P04642,VAB
4aje,P04642,2B4
4aji,P04642,88R
4ajl,P04642,88W
4aq4,P0AG80,G3P
4aq6,Q88E47,OMD
4aqh,P05121,TB7
4axd,Q93YN9,ANP
4ayp,B0SWV2,SMD
4ayq,B0SWV2,MVL
5meh,B0SWV2,DMJ
5ne5,B0SWV2,KIF
4az5,P49610,NGW
4az6,P49610,OAN
4azb,P49610,OAN
4azc,P49610,NGW
4azg,P49610,OAN
4azi,P49610,OAN
4b0b,O33877,54F
4cl6,O33877,7SB
4b1j,Q86W56,A1R
4b2i,O74036,LZ1
4b2l,O74036,TR7
4b32,O74036,03V
4b33,O74036,1NP
4b34,O74036,ABV
4b35,O74036,4ME
4b3b,O74036,6-mer
4b3c,O74036,5H1
4b3d,O74036,5MI
5fot,O74036,6-mer
5fou,O74036,6-mer
5fov,O74036,6-mer
5fox,O74036,6-mer
5fpk,O74036,6-mer
4b5s,B1IS70,PYR
4b5t,B1IS70,2KT
4b5w,B1IS70,PYR
4b7j,F8UU09,G39
4b7r,C7FH46,G39
4b8y,Q2FVW9,6-mer
4b9z,B3PEE6,ACR
4bb9,Q14397,F1P
4ly9,Q14397,1YY
4bc5,O75191,5FX
4bcs,P56734,BTN
4bi6,P36186,PGA
4bi7,P36186,PGA
4bj8,E7F650,BTN
4bny,O54438,36I
4bps,Q9KID9,3EB
4bqh,Q386Q8,9VU
4bqs,P9WPY3,K2Q
4bt3,P23616,WTZ
4bt4,P23616,QFH
4bt5,P23616,23B
4btk,Q5TCY1,DTQ
4bup,Q3U8K7,SAM
4buq,A2IC68,KGM
4c1y,Q4WW81,MFB
4c9x,P36639,VHS
5ant,P36639,RJE
5anu,P36639,58T
5anv,P36639,RGJ
5fsn,P36639,6Q3
5fso,P36639,S76
6f20,P36639,C9E
6eq7,P36639,BS8
6eq5,P36639,AX7
6eq3,P36639,BU5
6eq2,P36639,BU8
4cc5,Q9AIU7,L5V
4cd4,B3PGI1,2-mer
4cd5,B3PGI1,2-mer
4cpy,U5XBU0,G39
4cpz,U5XBU0,ZMR
4cr5,P03951,0TU
4cr9,P03951,OTW
4cra,P03951,XJ8
4crb,P03951,7P0
4crc,P03951,OTM
4crf,P03951,R9B
4ty6,P03951,39D
4ty7,P03951,39F
4x6m,P03951,3Y3
4x6n,P03951,3Y5
4x6o,P03951,3Y4
4y8x,P03951,4GR
5e2o,P03951,5JM
5e2p,P03951,7P0
5exl,P03951,5SS
5exm,P03951,5ST
5exn,P03951,5SU
6c0s,P03951,EEJ
5qtt,P03951,QEY
5qqp,P03951,NR7
4cs9,Q8QN58,AMP
4cu7,A0A0H2UP19,GIF
4cu8,A0A0H2UP19,DGJ
4czs,P81461,5-mer
4d1j,B3PBE0,DGJ
4d3h,Q2G229,2BA
4d4d,Q9Z4P9,MAN-IFM
5m77,Q9Z4P9,2-mer
5n0f,Q9Z4P9,7K2
4d8z,Q81VW8,0J2
4daf,Q81VW8,0J4
4db7,Q81VW8,Z25
4nl1,Q81VW8,Z13
4dcs,P50743,GDP
4del,P9WQA3,PGH
4dhl,P80366,0K7
4dsy,P80366,0LO
6of5,P80366,MFJ
4dko,Q0ED31,0LM
4dkp,Q0ED31,0LL
4dkq,Q0ED31,0LK
4dkr,Q0ED31,0LJ
4i54,Q0ED31,1C1
4dmw,P16154,UDP
4do4,P17050,DJN
4do5,P17050,DGJ
4dst,P01112,9LI
4dsu,P01112,BZI
4e1k,P43889,0N5
4e4l,P23458,0NH
4e4n,P23458,0NL
4e5w,P23458,0NT
4ehz,P23458,JAK
4ei4,P23458,0Q2
4fk6,P23458,0UJ
4i5c,P23458,C5I
4ivb,P23458,1J5
4ivc,P23458,1J6
4ivd,P23458,15T
4k77,P23458,1Q4
6n7d,P23458,KF4
6n7b,P23458,KEY
6n7a,P23458,KEV
6n79,P23458,KES
6n78,P23458,KEP
4e6d,O60674,0NU
4e6q,O60674,0NV
4f09,O60674,JAK
4gfm,O60674,0X2
4hge,O60674,15V
4iva,O60674,1J5
4jia,O60674,1K3
4ytc,O60674,4HW
4yth,O60674,467
5l3a,O60674,6DP
5ut6,O60674,8MY
5win,O60674,SKE
5wij,O60674,AQG
4e70,A6XNE6,N7I
4elf,Q81R22,35I
4elg,Q81R22,52I/52J
4elh,Q81R22,53I/53J
4emf,D9J2T9,M7G
4emr,D9J2T9,MGP
4zt8,D9J2T9,CYT
5cso,D9J2T9,CTN
5cst,D9J2T9,CDP
4en4,O00764,GT0
4eoh,O00764,TEP
4epy,P01116,0QY
6fa4,P01116,D1W
6quv,P01116,JJN
6gj8,P01116,F0K
6gj6,P01116,EZZ
4erf,Q00987,0R3
4hbm,Q00987,0Y7
4mdn,Q00987,Y30
4wt2,Q00987,3UD
4zgk,Q00987,4NX
4zyf,Q00987,4T4
4etz,Q9HZE7,C2E
4eu0,Q9HZE7,C2E
4euo,A9CGA5,ABU
4ewn,Q9X0C6,0VR
4exs,C7C422,X8Z
6mdu,C7C422,N1G
6efj,C7C422,O5E
6d1k,C7C422,M3Q
6d1i,C7C422,T6Z
6d1j,C7C422,7SX
6d1h,C7C422,KED
6d1g,C7C422,YKG
6d1d,C7C422,GTV
6d1b,C7C422,FUJ
6d1a,C7C422,TWB
4ezx,P0A6Y8,7-mer
4ezz,P0A6Y8,7-mer
4jne,P0A6Y8,ATP
4f0c,I7B368,GDS
4f5y,Q86WV6,C2E
4ksy,Q86WV6,1SY
4loh,Q86WV6,1SY
4loi,Q86WV6,1YC
4qxo,Q86WV6,1YE
4f9u,Q9VRQ9,PBD
4fai,Q86PD7,PBD
4fev,B0VD92,PP1
4few,B0VD92,PP2
4gkh,B0VD92,0J9
4gki,B0VD92,0JN
4ffs,Q9ZMY2,BIG
4wkn,Q9ZMY2,TDI
4wko,Q9ZMY2,HCE
4wkp,Q9ZMY2,3QA
4ynb,Q9ZMY2,4EH
4yo8,Q9ZMY2,4EZ
6dyy,Q9ZMY2,OS6
6dyw,Q9ZMY2,OS5
6dyv,Q9ZMY2,OS3
6dyu,Q9ZMY2,OS2
4fht,Q9XAM6,DHB
4flp,Q58F21,JQ1
4kcx,Q58F21,1QK
4fxp,Q43295,ADX
4fxq,Q4MV79,G9L
4fz3,Q9NTG7,6-mer
4g0p,O04379,U5P
4g0q,O04379,C5P
4g0y,O04379,AMP
4g0z,O04379,5GP
4g4p,Q837S0,GLN
4gah,Q5T1C6,0ET
4gbd,Q9HZ64,MCF
4ge1,Q86PT9,TSS
4ggz,Q89U61,BTN
4gq4,O00255,0RT
4og3,O00255,2S6
4og4,O00255,2VK
4x5y,O00255,3XW
4x5z,O00255,3XY
4gu6,Q05397,10N
4gu9,Q05397,4GU
4k9y,Q05397,K9Y
4kao,Q05397,KAO
4gzp,K7N5N3,G39
4gzt,K7N5N3,G39
4gzw,K7N5N3,3-mer
4gzx,K7N5N3,2-mer
4hp0,P00698,4-mer
4hpi,P00698,3-mer
4tun,P00698,MVH
4ht2,O43570,V50
4kp5,O43570,E1F
4kp8,O43570,E1G
4qj0,O43570,WWX
4qjw,O43570,WWO
5llo,O43570,5EF
5llp,O43570,6Z9
5msb,O43570,V13
6g7a,O43570,EOQ
6g5l,O43570,EM5
4hw3,Q07820,19G
4zbf,Q07820,4M7
4zbi,Q07820,4M6
5vkc,Q07820,9EA
6b4l,Q07820,CJY
6b4u,Q07820,CN7
6fs0,Q07820,E4W
6fs1,Q07820,E4Q
6qz5,Q07820,JLE
6oqd,Q07820,N0M
6oqc,Q07820,N0S
6oqb,Q07820,N0J
6ne5,Q07820,KJP
6ud2,Q07820,Q4D
6udi,Q07820,Q4S
6udt,Q07820,Q4V
6udu,Q07820,Q4Y
6udv,Q07820,Q51
4hwo,P0A8M3,409
4hwp,P0A8M3,X16
4hws,P0A8M3,1B3
4hy1,A0A0J9WZF0,19X
4hym,A0A0J9WZF0,CJC
4hzm,Q8ZQ06,1BW
4i71,Q57ZL6,AGV
4i72,Q57ZL6,UA2
4i74,Q57ZL6,MBY
4i8x,P13491,6P3
4i9h,P13491,10000
4i9u,P13491,10000000
4ibb,Q05127,1DK
4ibc,Q05127,12G
4ibd,Q05127,1DL
4ibe,Q05127,11Y
4ibf,Q05127,1D5
4ibg,Q05127,1D6
4ibi,Q05127,1D8
4ibj,Q05127,1D9
4ibk,Q05127,1DE
4idn,Q8WXF7,GNP
4ido,Q8WXF7,GDP
4ih3,Q8TDX5,PDC
4iic,P48825,IFM
4iid,P48825,NOJ
4iie,P48825,CGB
4iif,P48825,CTS
4in9,D0EM77,4-mer
4io2,E9P5T5,GLU
4io3,E9P5T5,ASP
4io4,E9P5T5,SER
4io5,E9P5T5,ALA
4io6,E9P5T5,MET
4io7,E9P5T5,PHE
4ipi,Q57265,LMR
4ipj,Q57265,LMR
4ipn,A0A0H2UP35,1FT
4iuo,P58687,QIC
4j7d,P56273,I31
4j7e,P56273,I29
4j93,Q79791,1JR
4jal,P0AGJ7,SAH
4je7,Q9FV53,BB2
4je8,Q9FV53,3-mer
4jfk,Q13451,JFK
4jfm,Q13451,1KZ
4w9o,Q13451,3JQ
4w9p,Q13451,3JR
5dit,Q13451,5B8
4jkw,O00481,IPE
4k55,O00481,H6P
4n7u,O00481,2JA
4jwk,D0C9L6,CTN
4jx9,D0C9L6,URI
4jyb,C5AP93,GNP
4jyc,C5AP93,GDP
4jym,Q9SZU7,KKN
4k0o,Q47200,NAG-MBG
4k7i,P30044,CAQ
4k7n,P30044,MCT
4k7o,P30044,EKZ
4mmm,P30044,BP7
4keq,Q988B9,5PN
4kif,Q643C8,PPY
4km0,P9WNX1,CP6
4km2,P9WNX1,TOP
4kmz,P14207,FOL
4kn0,P14207,MTX
4kn1,P14207,04J
4kow,Q9HV14,CFX
4kqp,Q9CES5,GLN
4ks1,Q07599,2H8
4ks4,Q0A480,1SN
4kwf,P05091,3AK
4kwg,P05091,2AK
4kx8,Q07075,4-mer
4kxb,Q07075,BES
4kxn,O35820,6K6
4p5d,O35820,N6P
4l4z,P76141,D5X
4l50,P76141,D8X
4l51,P76141,HSX
4l9i,P28327,8PR
4lhm,P07650,AZZ
4lhv,P61006,GDP
4lj5,Q9RA63,ADP
4lj8,Q9RA63,ADP
4lps,O25560,GDP
4lrr,P0A886,CF9
4luz,P27694,1XT
4o0a,P27694,2P9
4r4c,P27694,3HS
4r4i,P27694,3HV
4r4o,P27694,3HW
4r4t,P27694,3J0
5e7n,P27694,5KR
4lvt,P10415,1XJ
4lxd,P10415,1XV
6gl8,P10415,F3Q
4lxz,Q92769,SHH
4ly1,Q92769,20Y
5iwg,Q92769,IWX
5ix0,Q92769,6EZ
4m0e,P22303,1YL
4m0f,P22303,1YK
4m3p,Q93088,HCS
6rtw,Q13635,Y01
4mhy,B7QK46,PBD
4mhz,B7QK46,PBD
4mjp,P0A988,27O
4n9a,P0A988,2J2
4mn3,O95931,7-mer
4mnp,Q8RDN9,SLB
4mo4,Q9I5Q5,ACP
4mpn,Q15119,PV0
5j6a,Q15119,P46
4mq6,P9WIL4,29W
4muf,P9WIL4,2DJ
4mul,P9WIL4,2DW
4mre,P15379,2C9
4mrg,P15379,24W
4np2,P15379,2L1
4np3,P15379,2L2
4mss,B4EA43,2CZ
4muv,Q98GN8,PCG
4myd,P37355,164
4n5d,P55212,2FQ
4n6g,P55212,2GQ
4n7m,P55212,2GQ
4nbk,P55212,2J5
4nbl,P55212,2J6
4nbn,P55212,2J7
4ncn,G0S8G9,GTP
4ndu,A7UNK4,AMG
4nja,P01660,2M9
4nkt,O13833,2KH
4nku,O13833,2-mer
4nnr,P26885,FK5
4non,Q5M586,GDP
4np9,P47709,I3P
4nra,Q9UIF8,2LW
4rvr,Q9UIF8,3WQ
5e73,Q9UIF8,UO1
5e74,Q9UIF8,5KH
5mge,Q9UIF8,7MX
5mgf,Q9UIF8,7MW
6fhq,Q9UIF8,DE5
4nvp,Q9Y3Q4,7CH
4nxu,Q9NQG6,ADP
4nxv,Q9NQG6,GDP
4o3f,P09411,TZN
4o61,Q6P6C2,CIT
4oct,Q6P6C2,AKG
4oag,Q8BGV8,ADP
4oak,Q9JN36,2-mer
4ocq,E8MF12,A2G
4oeu,Q0P844,HIS
4oiv,Q96RI1,XX9
4oks,K4KA16,2T9
4oma,Q84AR1,LCS
4omc,P09958,5-mer
4ryd,P09958,5-mer
6eqv,P09958,5-mer
6eqw,P09958,5-mer
6eqx,P09958,6-mer
6hzb,P09958,5-mer
6hza,P09958,5-mer
4omj,O76054,2TX
4omk,O76054,SQL
4or4,A0A0J9X1Y8,M7G
4or6,A0A0J9X1Y8,GDP
4ou3,P15145,6-mer
4ozj,B8ZYW1,ADP
4p3h,O36607,25G
4p58,O88587,2F6
4p5z,P29320,Q7M
4p6c,Q9KKP2,RES
4pb2,Q9KPL5,5UD
4pf5,P02866,M3N
4pft,Q9X0V0,MAB
4pfu,G4FEC0,MAB
4pin,A0R5M8,AVI
6fnq,A0R5M8,AVJ
6fnr,A0R5M8,DYT
4pmm,P04629,31V
6pl1,P04629,OOJ
4pop,A2RI47,2VY
4pow,P35120,OP1
4pox,P35120,2W2
4pp0,P35120,OP1
5ito,P35120,6DB
5itp,P35120,6DB
5ot8,P35120,6DB
5ot9,P35120,AOZ
5ota,P35120,AQQ
5otc,P35120,AQK
4pqa,Q9JYL2,X8Z
4psb,A0A1S3THR8,GA3
4pzv,Q5NGA7,J1D
4q0k,G7J032,GA3
4q19,P27707,2XL
4q3t,Q6WVP6,HAR
4q3u,Q6WVP6,NNH
4q46,A0A0J9X1Z6,GDP
4q93,P54577,STL
4q9o,Q8DRB3,2ZW
4qdk,Q55467,SAH
4qfl,A7Y7W1,2-mer
4qfn,A7Y7W1,2-mer
4qfo,A7Y7W1,2-mer
4qfp,A7Y7W1,2-mer
4qge,H2QL32,35O
4qij,P9WNP5,1HA
4ql1,P61964,35Q
5m23,P61964,7DC
5m25,P61964,7DU
5sxm,P61964,8-mer
6d9x,P61964,FZM
6dai,P61964,G2V
6dak,P61964,G1Y
6dar,P61964,G2J
6pge,P61964,OJM
6pgc,P61964,OJJ
6pgb,P61964,OJG
6pga,P61964,OGM
6pg9,P61964,OH1
6pg8,P61964,OGY
6pg7,P61964,OH4
6pg6,P61964,OH7
6pg5,P61964,OHV
6pg4,P61964,OHG
6pg3,P61964,OHJ
6e23,P61964,HLJ
6e22,P61964,HLS
6e1z,P61964,HLP
6e1y,P61964,HLM
6dy7,P61964,HH7
6u5y,P61964,Q0M
6u6w,P61964,Q0Y
6u8b,P61964,Q1M
6u8o,P61964,Q1G
4qpd,E3NZ06,THG
4qrh,A0A0J9X1Z9,0O2
4qyy,P63086,3G7
6cpw,P63086,F8V
4r0a,Q9NR97,URI
5wyx,Q9NR97,CU8
5wyz,Q9NR97,7VF
4r73,A3N294,G6P
4r74,A3N294,F6P
4r75,A3N294,S7P
4ra1,Q52012,ALX-BNX
4zeb,Q52012,AGR
4zec,Q52012,C84
4zei,Q52012,LAO
4zek,Q52012,LAH
4rd0,Q980A5,GDP
4rd3,Q980A5,GDP
4rd6,Q980A5,GDP
4rdn,Q9Y5A9,6MD
4re2,A2YPH1,MVL
4re4,A2YPH1,IFM
4rfr,P05050,RHN
4rhx,P9WHQ9,3QF
4rpn,P52679,PCI
4rpo,P52679,T6C
4rr6,Q9YFY3,A3S
4rra,Q9YFY3,A3T
4rrf,Q58597,A3S
4rrg,Q58597,A3T
4rwj,P11362,66T
5am6,P11362,38O
5am7,P11362,38O
4rww,Q8Y3Y7,2BA
4tmk,P0A720,T5A
5tmp,P0A720,Z5A
4tpw,P06730,33R
4tqn,Q92793,UL4
4yk0,Q92793,98
5dbm,Q92793,58N
5eng,Q92793,5QN
5ep7,Q92793,5QR
5h85,Q92793,5XS
5i8g,Q92793,69E
5j0d,Q92793,6F9
5mme,Q92793,8Q6
5mmg,Q92793,UT0
5mpk,Q92793,0BC
5mpn,Q92793,YE5
5mpz,Q92793,4I8
5mqe,Q92793,PKU
5nlk,Q92793,92E
5tb6,Q92793,77X
4trc,Q97W95,ADE
4u0f,P12493,3A8
4u0w,O34817,16G
4u1b,P53582,Q08
4u69,P53582,Q07
4u6c,P53582,Q06
4u6w,P53582,Q08
4u6z,P53582,Q07
4u70,P53582,Q04
4u71,P53582,Q03
4u73,P53582,Q02
4u43,O95819,3D8
4u54,P52293,3C5
4u5n,P52293,3D4
4u5o,P52293,3D5
4u5s,P52293,3D0
4ua8,D6E1Y1,MLR
4uac,D6E1Y1,ACR
4ual,Q9Y5S2,3FV
4uc5,Q9K169,PHE
4uma,Q9K169,GZ3
4umb,Q9K169,0V5
4umc,Q9K169,PEQ
4ucc,P03418,ZKW
4ufh,P54818,GIF
4ufi,P54818,AGK
4ufj,P54818,IF7
4ufk,P54818,LDU
4ufl,P54818,DZX
4ufm,P54818,DGJ
4uof,A5J299,DAT
4uoh,A5J299,ADP
4us3,Q9KDT3,TRP
4uye,P55201,9F9
5eq1,P55201,BEA
5etb,P55201,5RO
5mwh,P55201,UWX
5o5a,P55201,9LN
5ov8,P55201,AXN
6ekq,P55201,WGX
4v24,Q9NYA1,GYR
4w97,P9WMB9,UCA
4wk1,A0A0H2WXZ7,2BA
4wkb,A5F5R2,TDI
4x24,A5F5R2,TDI
4wn5,Q9Y2N7,MVC
4wop,P9WPQ5,CTP
6cvf,P9WPQ5,CDP
6cvv,P9WPQ5,ATP
6czb,P9WPQ5,UTP
6czc,P9WPQ5,TTP
6cze,P9WPQ5,ITT
4wrb,P14174,3TW
5hvs,P14174,65V
5hvt,P14174,NVS
5j7q,P14174,6H2
6b1k,P14174,C9G
6cbf,P14174,EWD
6cbg,P14174,EWG
4x8o,P69441,AP5
4xaq,Q14416,40F
4xas,Q14416,40H
4xar,Q14832,40F
4xmb,Q14145,41P
5x54,Q14145,5-mer
4xmr,Q0P864,ILE
4xoc,A0A454AB91,KGM
4xtv,I6YFP0,44K
4xtw,I6YFP0,44M
4xtx,I6YFP0,590
4xty,I6YFP0,44L
4xtz,I6YFP0,594
4xu0,I6YFP0,44N
4xu1,I6YFP0,44O
4xu2,I6YFP0,44Q
4xu3,I6YFP0,44R
4xxh,P36673,T6P
4xy8,Q9H8M2,43U
5eu1,Q9H8M2,5SW
5f1h,Q9H8M2,5U6
5f25,Q9H8M2,5TU
5f2p,Q9H8M2,5TY
5i7x,Q9H8M2,67B
5i7y,Q9H8M2,69G
5igm,Q9H8M2,BMF
5ji8,Q9H8M2,6KT
4y0a,A0A0M3KL09,SKM
4y2q,P34913,49N
6i5g,P34913,PTG
4yb5,Q5HSJ4,HIS
4yc0,A3UNN4,5OF
4ygf,A0A0M3KL20,AZM
4yha,A0A0M3KL20,MZM
5tt3,A0A0M3KL20,EZL
5tuo,A0A0M3KL20,1SA
4ykj,A0A0R4I973,ALA
4ykk,A0A0R4I973,DSN
4ymg,Q9HGR1,SAM
4ymh,Q9HGR1,SAH
4ymq,P51449,ZBD
5ufr,P51449,88J
6cn5,P51449,F7M
6j1l,P51449,B6L
4ymx,Q8RCC4,ARG
4yrd,A0A0H3JP37,3IT
4ysl,A5VWI3,GSH
4yzu,P00740,4K6
4z0k,P00740,4LN
4zae,P00740,4M1
5egm,P00740,5NY
4z2b,Q6L8Q7,4LC
4zb6,A0A0R4I980,GDS
4zb8,A0A0R4I981,GDS
4zba,A0A0R4I985,GDS
4zcs,Q8IEE9,CDC
4zji,Q13153,4OQ
5dey,Q13153,59T
5dfp,Q13153,59U
5ime,Q13153,6BZ
4zl4,Q6PRR9,4PK
4zme,P42527,ADN
4zow,P0AEY8,CLM
5a6k,A0A0H2US73,NSG
5a6x,A0A0H2ZE85,MFU
5aan,Q9VWX8,XOC
5fyx,Q9VWX8,FD6
6epa,Q9VWX8,BNQ
5ad1,Q0P8Q4,8LC
5tcy,Q0P8Q4,5LC
5ahw,A0QYW6,CMP
5aqz,P0DMV8,SGV
5mkr,P0DMV8,TI8
5mks,P0DMV8,TI8
6fhk,P0DMV8,ADP
5aut,P53355,2AN
5ave,A0A0H3AES3,SER
5avf,Q9KL26,TAU
5azf,Q09490,4-mer
5b25,Q01064,4QJ
5b2d,Q9WAF5,SLT
5btv,P31947,4-mer
5bv3,Q06151,M7G
5bw4,C7Q5P8,SAM
5c1m,P42866,4VO
5c2o,Q8DSE5,TTP
5c3p,Q7RYZ9,AKG
5c5t,Q84406,AKG
5cbm,A0A024V0B1,4ZN
5cep,Q12852,50E
5ceq,Q12852,50F
5vo1,Q12852,9FS
5cjf,Q9ULX7,520
5cks,P0AB91,52L
5cp9,P14210,6O5
5cs3,P14210,EP1
5ct2,P14210,CXS
5d0r,Q96PN6,B1T
5d1r,P9WMC9,56S
5d2r,B5ZAD9,56W
5d3x,Q8TCU6,4IP
5dnu,A0A0M3PN85,KKN
5dq8,Q15562,FLF
5dqe,Q15562,50000
5dqf,P35747,CZE
5dus,K9N638,APR
5duw,P56470,5GO
5dxt,P42336,5H5
6gvf,P42336,FE5
5e1s,P06213,5JA
5e6o,Q23536,4-mer
5edl,O34738,VIB
5eei,F8W4B7,SHH
5eek,F8W4B7,TSN
5een,F8W4B7,5OG
5ef7,F8W4B7,5OJ
5efh,F8W4B7,FKS
5efj,F8W4B7,4-mer
6csp,F8W4B7,FBM
6csq,F8W4B7,F9P
6csr,F8W4B7,BHO
6css,F8W4B7,FBJ
5efa,Q9QLL6,MGT
5efc,Q9QLL6,GTP
5el9,O23346,5DL
5elw,O23346,5LD
5epl,O00257,6-mer
5epn,C1KIK8,5R2
5ew0,Q9RMI1,3C7
5ewk,C9Z6T8,P34
5ewy,C9Z6T8,5TQ
5ey0,Q2FZ27,GTP
5eyr,P9WMC1,5T0
5f08,P9WMC1,5TG
5f0f,P9WMC1,5TD
5j1r,P9WMC1,6FG
5j3l,P9WMC1,6FR
5f1r,P22262,42O
5f1v,Q9PPB4,3VN
5f2u,O43924,4-mer
5x74,O43924,JAY
5f8y,H2FH31,X6X
5fbi,P00746,5WD
5fck,P00746,5WC
6ftz,P00746,E7E
6fuh,P00746,E88
6fui,P00746,E7W
6fuj,P00746,E8B
5fe6,Q92831,5WZ
5fe7,Q92831,5WU
5fe9,Q92831,5WS
5lvq,Q92831,2LX
5lvr,Q92831,78Y
6j3o,Q92831,B4L
5fh7,Q86U86,5XL
5fh8,Q86U86,5XK
5hrv,Q86U86,64C
5hrw,Q86U86,64E
5hrx,Q86U86,64F
5ii2,Q86U86,LU2
5fl4,Q16790,9FK
5fl5,Q16790,82E
5fl6,Q16790,Y0R
6fe0,Q16790,V90
6fe1,Q16790,V14
6g98,Q16790,ER5
6g9u,Q16790,ETK
5fnr,Q9Z2X8,XMS
5fns,Q9Z2X8,XYY
5fnt,Q9Z2X8,0PL
5fnu,Q9Z2X8,L6I
6qmk,Q9Z2X8,J8H
6qmj,Q9Z2X8,J6K
5fog,B6AA20,VRT
5fol,B6AA20,SO8
5fsc,B0CZL6,G8Z
5fsx,C9ZP98,ADP
5fsy,C9ZP98,AR6
5g17,Q70I53,6DK
5g1a,Q70I53,7H1
5g2b,Q8WQX9,LQY
5g57,Q8WQX9,6M5
5g5v,Q8WQX9,8Z4
5l8c,Q8WQX9,908
5l8y,Q8WQX9,CVA
6rfw,Q8WQX9,K1Q
6rfn,Q8WQX9,K3W
6gxq,Q8WQX9,FFZ
5g5f,A0A1P8NWC2,GSH
5kej,A0A1P8NWC2,GTX
5g5z,A0A0H2URD6,DQR
5g60,A0A0H2URD6,NYT
5g61,A0A0H2URD6,FNY
5gj9,Q41931,VGL
5gja,Q41931,6PC
5gmh,B3Y653,RX8
5gof,Q8IWA4,GTP
5gs9,Q8WTX7,ARG
5h1t,O15164,7FF
5h1u,O15164,6KT
5h1v,O15164,7FU
5h5f,Q12314,SAM
5ha1,P09455,RNE
5hbs,P09455,RTL
6e6m,P09455,8CB
6e5t,P09455,HVJ
6e5l,P09455,HVD
5hbn,P37571,RPI
5hi7,Q9H7B4,62X
5his,P20581,60P
5hjq,Q9VIH7,I3P
5htl,Q9KUV7,C2E
5hva,Q9RS96,DUP
5hwu,Q9RS96,DUP
5hwv,A5W4E3,MBN
5hz5,Q01469,65X
5i1q,P21675,67C
5i29,P21675,67B
5mg2,P21675,7M8
5i2e,P49773,67D
5i2f,P49773,BS5
5ipc,P49773,6CE
5kly,P49773,6UR
5kma,P49773,777
5wa8,P49773,9ZA
5wa9,P49773,9ZD
6n3y,P49773,HHJ
6n3x,P49773,KBD
6n3w,P49773,KBJ
6n3v,P49773,KB7
5i3a,B2ZB02,HQE
5i9x,P29317,DB8
5i9y,P29317,1N1
5i9z,P29317,627
5ia0,P29317,A5B
5ia1,P29317,ZZL
5ia2,P29317,L66
5ia3,P29317,P17
5ia4,P29317,88Z
5ia5,P29317,GV0
5njz,P29317,8ZH
5nk2,P29317,8ZZ
5nk3,P29317,92Q
5nk4,P29317,90E
5nk6,P29317,90W
5nk7,P29317,8ZZ
5nk8,P29317,90Z
5nk9,P29317,912
5nka,P29317,91H
5nkb,P29317,8ZT
5nkc,P29317,90T
5nkd,P29317,91K
5nkg,P29317,8ZK
