PDBCode,vina_deltaG(kcal/mol),vina_kd(uM)
2reg,-4.7,173.5212151917531
2rin,-3.5,1583.1347399076622
2ri9,-5.0,99.84153646999208
2rio,-7.9,0.4774322856020205
2rk8,-5.5,39.74132854185163
2rka,-5.4,47.781101379763854
2rkd,-5.0,99.84153646999208
2rke,-5.2,69.06908553024337
3mof,-4.7,173.5212151917531
6p5o,-6.5,6.296578650829274
2rkf,-10.1,0.008291034774616974
4m8x,-8.1,0.33028148939851953
4m8y,-8.5,0.1580626048714023
2rkg,-9.9,0.011984951653390958
2std,-9.8,0.014409538155705594
3std,-12.4,0.00011975451999797436
4std,-10.2,0.006895963621916808
5std,-13.2,2.7427215273659735e-05
6std,-9.7,0.017324624734884792
7std,-10.0,0.00996833240468876
2uxi,-7.4,1.19944588426849
2uy3,-6.3,9.101902568663261
2uy4,-5.7,27.492537847388252
2uy5,-7.8,0.5740180632436322
2uyn,-4.9,120.03973573657015
2uyq,-7.0,2.5063156047025017
2uz9,-7.1,2.0845963989904144
2v25,-6.8,3.6229580706211117
2v2q,-9.8,0.014409538155705594
2v2v,-9.8,0.014409538155705594
2v3d,-6.8,3.6229580706211117
2v3u,-4.1,524.1254276230624
5cc2,-8.4,0.19003907581389948
2v54,-9.7,0.017324624734884792
2v58,-9.0,0.06291587782468923
2v59,-8.4,0.19003907581389948
3rv4,-8.7,0.1093456687565821
2v77,-7.0,2.5063156047025017
2v7a,-10.3,0.00573563078282912
3pyy,-9.1,0.05232948799687809
4twp,-10.3,0.00573563078282912
4wa9,-11.4,0.0007558396372900754
5hu9,-14.8,1.43867042928862e-06
2v95,-11.3,0.0009087479372555044
2vb8,-7.4,1.19944588426849
2vba,-7.5,0.9976239889496118
2vc9,-6.5,6.296578650829274
2ves,-9.9,0.011984951653390958
4lch,-10.5,0.0039678353029772165
5drr,-8.6,0.13146657839569292
2vfk,-6.8,3.6229580706211117
2vhj,-7.7,0.6901433917785629
2vjx,-7.2,1.73383676761635
2vl4,-7.2,1.73383676761635
2vmf,-6.7,4.355891793719977
2vo5,-7.2,1.73383676761635
2vot,-9.6,0.02082944081630656
2vqt,-7.5,0.9976239889496118
2vk2,-7.4,1.19944588426849
2vk6,-7.6,0.8297611725390291
2vmc,-4.8,144.32408259298433
2vmd,-4.5,250.83037659878684
2vo4,-4.7,173.5212151917531
2vpn,-7.1,2.0845963989904144
2vpo,-7.3,1.4420968673812509
2vsl,-7.1,2.0845963989904144
3cm2,-7.7,0.6901433917785629
3hl5,-7.6,0.8297611725390291
4j44,-5.6,33.05434886731773
4j45,-5.4,47.781101379763854
4j46,-6.3,9.101902568663261
4j47,-6.2,10.943240836149698
4j48,-5.3,57.44734091259698
6gjw,-9.8,0.014409538155705594
2vt3,-7.3,1.4420968673812509
2vuk,-7.5,0.9976239889496118
4agl,-4.3,362.58320203188254
4agm,-5.5,39.74132854185163
4agn,-6.2,10.943240836149698
4ago,-6.8,3.6229580706211117
4agp,-7.2,1.73383676761635
4agq,-6.9,3.0133496888978124
5a7b,-7.0,2.5063156047025017
5aba,-6.2,10.943240836149698
5aoi,-6.3,9.101902568663261
5aoj,-6.1,13.15708656454693
5aol,-6.5,6.296578650829274
5g4m,-7.3,1.4420968673812509
5g4n,-7.8,0.5740180632436322
5g4o,-8.3,0.22848446895825622
5o1d,-6.2,10.943240836149698
5o1f,-6.2,10.943240836149698
5o1h,-6.0,15.818798969966572
6ggf,-8.0,0.39709828301766137
6ggb,-8.5,0.1580626048714023
6gga,-7.3,1.4420968673812509
2vw1,-7.4,1.19944588426849
2vw2,-6.2,10.943240836149698
2vxn,-5.7,27.492537847388252
2vyt,-4.1,524.1254276230624
2vzr,-5.1,83.0419389339917
2x09,-5.8,22.866571667288486
2w08,-4.7,173.5212151917531
3kqr,-4.0,630.1573478248598
4avs,-4.1,524.1254276230624
4ayu,-4.5,250.83037659878684
2w47,-6.6,5.2370998915105424
2w8j,-8.2,0.274707463881058
2w8w,-7.8,0.5740180632436322
2w9h,-7.7,0.6901433917785629
2we3,-7.8,0.5740180632436322
2wjg,-7.3,1.4420968673812509
2wly,-7.4,1.19944588426849
2wlz,-8.0,0.39709828301766137
2wm0,-10.1,0.008291034774616974
2wor,-8.9,0.07564392150535396
2wos,-7.8,0.5740180632436322
2wq5,-7.8,0.5740180632436322
2wr8,-6.2,10.943240836149698
2wtv,-11.8,0.00036172170033716864
3myg,-8.1,0.33028148939851953
3uo4,-10.8,0.002283033649063271
3uod,-10.3,0.00573563078282912
3up2,-9.9,0.011984951653390958
5orv,-4.3,362.58320203188254
5orw,-6.3,9.101902568663261
5os2,-6.2,10.943240836149698
5os4,-7.8,0.5740180632436322
5os5,-6.2,10.943240836149698
5ose,-4.2,435.9347150823154
6c2r,-9.8,0.014409538155705594
2wuf,-8.6,0.13146657839569292
2wvt,-6.3,9.101902568663261
2xib,-7.0,2.5063156047025017
2xii,-10.2,0.006895963621916808
4j28,-7.6,0.8297611725390291
4jfs,-7.1,2.0845963989904144
4pcs,-7.4,1.19944588426849
4pee,-8.4,0.19003907581389948
6hzy,-8.2,0.274707463881058
2wvz,-7.5,0.9976239889496118
2wzs,-6.1,13.15708656454693
2wyf,-4.9,120.03973573657015
3zyf,-5.4,47.781101379763854
4a6s,-6.0,15.818798969966572
4ljh,-6.1,13.15708656454693
4lk7,-6.7,4.355891793719977
5d21,-5.6,33.05434886731773
2wzf,-9.8,0.014409538155705594
2wzm,-8.8,0.09094688111405103
2x2r,-9.2,0.04352439175442664
5zo8,-10.0,0.00996833240468876
2x4z,-9.6,0.02082944081630656
4app,-11.4,0.0007558396372900754
4o0x,-11.7,0.00043489892938203305
4o0y,-10.0,0.00996833240468876
5xva,-9.6,0.02082944081630656
5xvg,-9.9,0.011984951653390958
2x6x,-7.6,0.8297611725390291
2xb7,-9.8,0.014409538155705594
2yfx,-8.9,0.07564392150535396
4cd0,-8.7,0.1093456687565821
4clj,-10.6,0.0033001969779281387
4cmo,-8.2,0.274707463881058
5aa9,-10.4,0.004770538575984073
5fto,-12.4,0.00011975451999797436
5kz0,-8.9,0.07564392150535396
2xb8,-10.8,0.002283033649063271
3n76,-11.1,0.0013136237380730529
3n7a,-7.3,1.4420968673812509
3n86,-11.6,0.0005228800998152405
3n8k,-7.8,0.5740180632436322
4b6o,-9.6,0.02082944081630656
4b6p,-11.3,0.0009087479372555044
4ciw,-8.1,0.33028148939851953
4kiu,-9.6,0.02082944081630656
2xbp,-10.9,0.001898884448024712
2xd9,-10.7,0.0027448972201426568
2xda,-10.7,0.0027448972201426568
4b6r,-9.5,0.025043290192969626
4b6s,-11.6,0.0005228800998152405
2xde,-8.3,0.22848446895825622
3zso,-8.3,0.22848446895825622
3zsq,-7.6,0.8297611725390291
3zsx,-7.8,0.5740180632436322
3zsy,-8.3,0.22848446895825622
3zt2,-9.7,0.017324624734884792
3zt3,-9.4,0.030109612121622685
4ahr,-6.8,3.6229580706211117
4ahs,-7.0,2.5063156047025017
4ahu,-7.3,1.4420968673812509
4ceb,-7.9,0.4774322856020205
4cgi,-7.8,0.5740180632436322
4cig,-8.4,0.19003907581389948
4cj4,-8.1,0.33028148939851953
4cjp,-7.6,0.8297611725390291
4cjq,-7.9,0.4774322856020205
4cjr,-7.7,0.6901433917785629
4ck3,-6.9,3.0133496888978124
4qnb,-10.9,0.001898884448024712
2xef,-8.9,0.07564392150535396
2xeg,-9.6,0.02082944081630656
2xei,-9.8,0.014409538155705594
2xej,-8.3,0.22848446895825622
3iww,-9.7,0.017324624734884792
3rbu,-7.2,1.73383676761635
3sjf,-9.7,0.017324624734884792
4ngm,-10.3,0.00573563078282912
4ngn,-8.6,0.13146657839569292
4ngp,-9.3,0.03620086398907268
4oc0,-9.4,0.030109612121622685
4oc1,-10.0,0.00996833240468876
4oc2,-10.0,0.00996833240468876
4oc3,-10.9,0.001898884448024712
4oc5,-11.2,0.0010925899790423489
2xg9,-6.7,4.355891793719977
2xn3,-8.6,0.13146657839569292
2xn5,-8.2,0.274707463881058
2xp7,-6.9,3.0133496888978124
3ikd,-7.1,2.0845963989904144
3ikg,-7.1,2.0845963989904144
2xxr,-6.0,15.818798969966572
2xxt,-7.6,0.8297611725390291
2xxx,-6.0,15.818798969966572
2y7i,-7.7,0.6901433917785629
2y8c,-8.1,0.33028148939851953
3t60,-8.9,0.07564392150535396
3t64,-8.7,0.1093456687565821
3t70,-9.1,0.05232948799687809
2ya6,-7.1,2.0845963989904144
2ya7,-8.2,0.274707463881058
2ya8,-7.0,2.5063156047025017
2yay,-10.6,0.0033001969779281387
2yaz,-10.2,0.006895963621916808
2yb0,-8.9,0.07564392150535396
2ydt,-7.4,1.19944588426849
2ydw,-9.4,0.030109612121622685
2yek,-8.7,0.1093456687565821
4mr6,-7.3,1.4420968673812509
4qev,-8.3,0.22848446895825622
4qew,-8.3,0.22848446895825622
4uyf,-10.3,0.00573563078282912
6k04,-8.9,0.07564392150535396
2yel,-9.5,0.025043290192969626
3p5o,-9.4,0.030109612121622685
3u5j,-9.0,0.06291587782468923
3u5l,-9.6,0.02082944081630656
3zyu,-9.1,0.05232948799687809
4cfl,-8.7,0.1093456687565821
4lyw,-6.7,4.355891793719977
4lzr,-7.5,0.9976239889496118
4lzs,-6.0,15.818798969966572
4mr3,-7.8,0.5740180632436322
4nuc,-8.7,0.1093456687565821
4nue,-8.5,0.1580626048714023
4ogj,-8.8,0.09094688111405103
4qb3,-7.9,0.4774322856020205
4wiv,-8.2,0.274707463881058
4xya,-7.8,0.5740180632436322
4z93,-8.8,0.09094688111405103
5acy,-9.9,0.011984951653390958
5cp5,-9.2,0.04352439175442664
5cqt,-8.9,0.07564392150535396
5cy9,-8.3,0.22848446895825622
5d0c,-8.9,0.07564392150535396
5d24,-7.7,0.6901433917785629
5d25,-6.6,5.2370998915105424
5d26,-7.2,1.73383676761635
5d3h,-6.8,3.6229580706211117
5d3j,-6.5,6.296578650829274
5d3l,-6.7,4.355891793719977
5d3n,-7.2,1.73383676761635
5d3p,-7.7,0.6901433917785629
5d3t,-6.9,3.0133496888978124
5dlx,-8.1,0.33028148939851953
5dw2,-5.7,27.492537847388252
5dx4,-7.5,0.9976239889496118
5egu,-7.9,0.4774322856020205
5eis,-7.4,1.19944588426849
5f5z,-9.6,0.02082944081630656
5f60,-9.5,0.025043290192969626
5f61,-10.2,0.006895963621916808
5f62,-8.6,0.13146657839569292
5f63,-9.4,0.030109612121622685
5i80,-8.3,0.22848446895825622
5i88,-9.3,0.03620086398907268
5khm,-11.2,0.0010925899790423489
5u28,-8.5,0.1580626048714023
5ueu,-8.1,0.33028148939851953
5uez,-7.5,0.9976239889496118
5uf0,-6.6,5.2370998915105424
5ula,-7.8,0.5740180632436322
5uoo,-9.4,0.030109612121622685
5y8y,-8.3,0.22848446895825622
5y94,-7.8,0.5740180632436322
6c7q,-9.0,0.06291587782468923
6ckr,-9.2,0.04352439175442664
6cks,-9.4,0.030109612121622685
6e4a,-8.6,0.13146657839569292
6fo5,-8.8,0.09094688111405103
6q3z,-8.4,0.19003907581389948
6q3y,-8.3,0.22848446895825622
6mh7,-9.1,0.05232948799687809
6mh1,-8.9,0.07564392150535396
6fsy,-8.0,0.39709828301766137
6dl2,-8.4,0.19003907581389948
6ajz,-7.7,0.6901433917785629
6ajy,-7.8,0.5740180632436322
5yqx,-8.2,0.274707463881058
5wmg,-10.4,0.004770538575984073
5wa5,-8.5,0.1580626048714023
6ajv,-8.3,0.22848446895825622
2yfa,-5.3,57.44734091259698
2yhw,-8.2,0.274707463881058
2ylc,-6.4,7.57039268438389
2ypo,-7.1,2.0845963989904144
3pfp,-7.3,1.4420968673812509
5e2l,-7.1,2.0845963989904144
2yxj,-11.0,0.0015793731942713909
3qkd,-11.3,0.0009087479372555044
3spf,-7.6,0.8297611725390291
3zk6,-12.2,0.0001731089268669813
3zln,-13.2,2.7427215273659735e-05
3zlr,-12.9,4.766757295488581e-05
4c52,-9.2,0.04352439175442664
4c5d,-10.4,0.004770538575984073
2yz3,-7.3,1.4420968673812509
2z94,-3.5,1583.1347399076622
2za0,-7.6,0.8297611725390291
4kyh,-8.6,0.13146657839569292
4kyk,-8.0,0.39709828301766137
4pv5,-9.0,0.06291587782468923
2zcq,-9.2,0.04352439175442664
2zcr,-10.1,0.008291034774616974
2zcs,-10.3,0.00573563078282912
2zy1,-9.5,0.025043290192969626
3acw,-11.0,0.0015793731942713909
3acx,-9.8,0.014409538155705594
3tfn,-10.1,0.008291034774616974
3tfp,-10.0,0.00996833240468876
3vje,-10.8,0.002283033649063271
4e9u,-7.1,2.0845963989904144
4ea2,-8.5,0.1580626048714023
2zjw,-9.6,0.02082944081630656
3bqc,-9.9,0.011984951653390958
3h30,-7.6,0.8297611725390291
3owj,-10.8,0.002283033649063271
3pe1,-11.3,0.0009087479372555044
3pe2,-10.9,0.001898884448024712
5cqu,-7.6,0.8297611725390291
5cs6,-4.9,120.03973573657015
5csp,-6.7,4.355891793719977
5cu4,-11.3,0.0009087479372555044
5h8e,-9.7,0.017324624734884792
5h8g,-9.9,0.011984951653390958
5mo8,-11.0,0.0015793731942713909
5mod,-6.1,13.15708656454693
5oqu,-7.8,0.5740180632436322
5orh,-7.2,1.73383676761635
5orj,-8.1,0.33028148939851953
5ork,-8.1,0.33028148939851953
5os7,-9.3,0.03620086398907268
5os8,-8.8,0.09094688111405103
5osl,-6.0,15.818798969966572
5otr,-8.3,0.22848446895825622
5otz,-8.8,0.09094688111405103
5owl,-6.9,3.0133496888978124
6hoq,-7.3,1.4420968673812509
2zkj,-9.0,0.06291587782468923
2zwz,-5.0,99.84153646999208
2zx6,-7.8,0.5740180632436322
2zx7,-9.2,0.04352439175442664
2zx8,-9.4,0.030109612121622685
2zxd,-7.5,0.9976239889496118
2zxg,-8.8,0.09094688111405103
2zym,-9.9,0.011984951653390958
3a1c,-8.6,0.13146657839569292
3a1d,-8.4,0.19003907581389948
3a1e,-8.9,0.07564392150535396
3a5y,-10.5,0.0039678353029772165
3a6t,-9.1,0.05232948799687809
3a9i,-5.4,47.781101379763854
3aaq,-7.8,0.5740180632436322
3acl,-10.2,0.006895963621916808
6n0j,-11.4,0.0007558396372900754
6n0k,-12.1,0.00020812930739501562
3ag9,-7.7,0.6901433917785629
3bwj,-9.4,0.030109612121622685
3agl,-8.6,0.13146657839569292
5izf,-8.5,0.1580626048714023
5izj,-7.8,0.5740180632436322
3ahn,-8.8,0.09094688111405103
3aho,-9.7,0.017324624734884792
3ai8,-6.0,15.818798969966572
3alt,-5.7,27.492537847388252
3ao4,-7.6,0.8297611725390291
3ao5,-7.8,0.5740180632436322
3ovn,-5.8,22.866571667288486
5wlo,-12.1,0.00020812930739501562
6b4n,-10.0,0.00996833240468876
3ap4,-5.2,69.06908553024337
5t7s,-5.2,69.06908553024337
3aqt,-5.5,39.74132854185163
3arp,-9.8,0.014409538155705594
3arq,-11.1,0.0013136237380730529
3arw,-10.3,0.00573563078282912
3arx,-7.9,0.4774322856020205
3axz,-8.6,0.13146657839569292
3b2q,-7.9,0.4774322856020205
3b4p,-9.3,0.03620086398907268
3juo,-7.6,0.8297611725390291
3jup,-7.8,0.5740180632436322
3b7j,-6.9,3.0133496888978124
3cf8,-8.6,0.13146657839569292
3ed0,-9.4,0.030109612121622685
3bbb,-9.7,0.017324624734884792
3bbf,-8.6,0.13146657839569292
3bex,-6.5,6.296578650829274
3bpc,-7.0,2.5063156047025017
3brn,-7.4,1.19944588426849
3bu1,-5.0,99.84153646999208
3bxe,-6.0,15.818798969966572
3bxf,-8.2,0.274707463881058
3bxg,-7.8,0.5740180632436322
3bxh,-7.7,0.6901433917785629
3c2f,-6.3,9.101902568663261
3c2o,-6.8,3.6229580706211117
3c2r,-6.3,9.101902568663261
3c2u,-5.8,22.866571667288486
3c39,-5.6,33.05434886731773
3c4h,-7.4,1.19944588426849
3fhb,-7.0,2.5063156047025017
3c52,-6.5,6.296578650829274
3c56,-6.9,3.0133496888978124
3c88,-7.6,0.8297611725390291
3c89,-7.1,2.0845963989904144
3c8a,-7.5,0.9976239889496118
3c8b,-7.7,0.6901433917785629
3qw5,-8.0,0.39709828301766137
3cct,-9.7,0.017324624734884792
3ccw,-8.6,0.13146657839569292
3ccz,-8.5,0.1580626048714023
3cd0,-8.9,0.07564392150535396
3cd5,-10.4,0.004770538575984073
3cd7,-9.5,0.025043290192969626
3cda,-9.5,0.025043290192969626
3cdb,-8.7,0.1093456687565821
3ckb,-7.6,0.8297611725390291
3cke,-7.6,0.8297611725390291
3ckz,-8.2,0.274707463881058
3cl0,-6.9,3.0133496888978124
3cow,-10.8,0.002283033649063271
3coy,-10.5,0.0039678353029772165
3coz,-10.4,0.004770538575984073
3imc,-6.0,15.818798969966572
3ime,-6.5,6.296578650829274
3iob,-8.1,0.33028148939851953
3ioc,-9.8,0.014409538155705594
3iod,-10.6,0.0033001969779281387
3ioe,-8.7,0.1093456687565821
3isj,-8.2,0.274707463881058
3iub,-9.6,0.02082944081630656
3iue,-10.0,0.00996833240468876
3ivc,-9.7,0.017324624734884792
3ivg,-10.1,0.008291034774616974
3ivx,-10.8,0.002283033649063271
4ddh,-7.0,2.5063156047025017
4ddk,-6.5,6.296578650829274
4ddm,-6.4,7.57039268438389
4de5,-6.5,6.296578650829274
4ef6,-7.0,2.5063156047025017
4efk,-4.8,144.32408259298433
4fzj,-4.7,173.5212151917531
4g5f,-6.5,6.296578650829274
3ctt,-5.6,33.05434886731773
3l4u,-6.3,9.101902568663261
3l4v,-6.0,15.818798969966572
3l4w,-5.8,22.866571667288486
3l4x,-6.2,10.943240836149698
3l4y,-6.3,9.101902568663261
3l4z,-6.1,13.15708656454693
3cyz,-6.0,15.818798969966572
3cz1,-6.4,7.57039268438389
3d78,-6.1,13.15708656454693
3czv,-5.7,27.492537847388252
4hu1,-7.4,1.19944588426849
4knm,-8.2,0.274707463881058
4knn,-8.1,0.33028148939851953
4qjx,-8.1,0.33028148939851953
6g5u,-8.0,0.39709828301766137
3d0e,-8.0,0.39709828301766137
3djo,-6.2,10.943240836149698
3djp,-6.5,6.296578650829274
3djq,-6.9,3.0133496888978124
3djv,-6.7,4.355891793719977
3djx,-6.5,6.296578650829274
3dln,-6.4,7.57039268438389
3dp4,-7.5,0.9976239889496118
3rt8,-6.2,10.943240836149698
4f39,-6.5,6.296578650829274
3dp9,-9.3,0.03620086398907268
3drf,-9.0,0.06291587782468923
3drg,-11.8,0.00036172170033716864
3dri,-7.5,0.9976239889496118
3dsz,-6.9,3.0133496888978124
3tf6,-5.9,19.01898263149658
3dzt,-7.8,0.5740180632436322
3e3c,-7.2,1.73383676761635
3e5u,-6.9,3.0133496888978124
3ebh,-8.3,0.22848446895825622
3ebi,-6.9,3.0133496888978124
3q44,-10.4,0.004770538575984073
3t8v,-8.9,0.07564392150535396
4k5p,-8.1,0.33028148939851953
4r5t,-10.1,0.008291034774616974
4zw5,-10.3,0.00573563078282912
4zw6,-9.5,0.025043290192969626
4zw7,-11.3,0.0009087479372555044
4zw8,-10.3,0.00573563078282912
4zx3,-9.1,0.05232948799687809
4zx4,-8.9,0.07564392150535396
6eed,-11.7,0.00043489892938203305
3ebl,-12.2,0.0001731089268669813
3ebo,-10.0,0.00996833240468876
3ebp,-9.9,0.011984951653390958
3eeb,-7.7,0.6901433917785629
3fzy,-8.3,0.22848446895825622
3eqr,-11.9,0.00030085746286093027
3evd,-7.1,2.0845963989904144
3ewc,-6.0,15.818798969966572
3f33,-6.6,5.2370998915105424
3f34,-6.2,10.943240836149698
3f37,-5.6,33.05434886731773
3u90,-4.6,208.62500270683435
3f3c,-8.1,0.33028148939851953
3f3d,-6.2,10.943240836149698
3f3e,-6.8,3.6229580706211117
3f48,-5.5,39.74132854185163
4mme,-10.2,0.006895963621916808
3f5j,-9.3,0.03620086398907268
3f5k,-9.1,0.05232948799687809
3f5l,-7.6,0.8297611725390291
4qlk,-9.7,0.017324624734884792
4qll,-9.6,0.02082944081630656
3f6e,-11.8,0.00036172170033716864
3fzn,-7.9,0.4774322856020205
3f6g,-6.1,13.15708656454693
3f70,-4.3,362.58320203188254
3f80,-5.6,33.05434886731773
3kv2,-7.2,1.73383676761635
3lp4,-5.3,57.44734091259698
3lp7,-7.5,0.9976239889496118
3mfv,-6.4,7.57039268438389
3mfw,-6.2,10.943240836149698
3mjl,-4.3,362.58320203188254
3f8c,-12.0,0.0002502344008522155
3f8f,-10.1,0.008291034774616974
4zzd,-8.8,0.09094688111405103
3fas,-6.3,9.101902568663261
3fat,-7.9,0.4774322856020205
3fed,-8.0,0.39709828301766137
3fee,-7.0,2.5063156047025017
3ff3,-6.2,10.943240836149698
3fj7,-5.6,33.05434886731773
3fjg,-5.5,39.74132854185163
3fqe,-10.3,0.00573563078282912
4fl1,-6.2,10.943240836149698
4fl2,-8.6,0.13146657839569292
3fql,-11.4,0.0007558396372900754
3fuz,-6.1,13.15708656454693
3fv1,-6.6,5.2370998915105424
3fv2,-9.7,0.017324624734884792
3fvk,-9.2,0.04352439175442664
3fvn,-5.7,27.492537847388252
3fv3,-8.4,0.19003907581389948
3fvh,-6.5,6.296578650829274
4e67,-8.5,0.1580626048714023
4o6w,-8.0,0.39709828301766137
4o9w,-6.1,13.15708656454693
3g0e,-10.4,0.004770538575984073
3g0i,-5.6,33.05434886731773
3g19,-5.2,69.06908553024337
3g2y,-6.8,3.6229580706211117
3g2z,-7.3,1.4420968673812509
3g30,-7.1,2.0845963989904144
3g31,-4.8,144.32408259298433
3g32,-8.1,0.33028148939851953
3g34,-7.2,1.73383676761635
3g35,-8.6,0.13146657839569292
4de0,-8.7,0.1093456687565821
4de1,-8.4,0.19003907581389948
4de2,-8.4,0.19003907581389948
3g3r,-7.3,1.4420968673812509
3g5k,-8.0,0.39709828301766137
3ga5,-8.8,0.09094688111405103
3gbe,-6.1,13.15708656454693
3gdt,-7.0,2.5063156047025017
3gk1,-5.5,39.74132854185163
5dkn,-5.7,27.492537847388252
5er4,-7.0,2.5063156047025017
3gnw,-12.7,6.890497661978354e-05
3hky,-10.6,0.0033001969779281387
3gvu,-10.3,0.00573563078282912
3gx0,-6.9,3.0133496888978124
3h78,-7.0,2.5063156047025017
3h89,-8.5,0.1580626048714023
3h8b,-8.6,0.13146657839569292
3hcm,-6.1,13.15708656454693
3hf8,-12.9,4.766757295488581e-05
3hfb,-12.1,0.00020812930739501562
3hig,-10.8,0.002283033649063271
3hit,-7.1,2.0845963989904144
3hkw,-11.0,0.0015793731942713909
3su4,-12.1,0.00020812930739501562
3hl8,-7.3,1.4420968673812509
3hp9,-7.0,2.5063156047025017
3hmo,-10.7,0.0027448972201426568
3hmp,-6.3,9.101902568663261
5mrb,-11.1,0.0013136237380730529
5n84,-8.0,0.39709828301766137
5n93,-9.1,0.05232948799687809
3hu3,-9.2,0.04352439175442664
4ko8,-8.4,0.19003907581389948
3hv8,-9.5,0.025043290192969626
3hvi,-9.0,0.06291587782468923
3hvj,-8.9,0.07564392150535396
3oe4,-10.3,0.00573563078282912
3oe5,-9.8,0.014409538155705594
3ozr,-7.7,0.6901433917785629
3ozs,-9.4,0.030109612121622685
3ozt,-10.4,0.004770538575984073
3u81,-9.2,0.04352439175442664
5k03,-8.4,0.19003907581389948
3hww,-5.1,83.0419389339917
3i4y,-6.1,13.15708656454693
3i51,-5.6,33.05434886731773
3i73,-6.4,7.57039268438389
3iae,-8.5,0.1580626048714023
3ies,-12.3,0.00014398116697790598
3ifl,-7.5,0.9976239889496118
3ip5,-3.7,1095.1921677351834
3ip6,-5.6,33.05434886731773
3ip9,-5.4,47.781101379763854
3ip8,-6.9,3.0133496888978124
3iss,-9.0,0.06291587782468923
3jdw,-4.5,250.83037659878684
3jrs,-7.8,0.5740180632436322
3jrx,-13.1,3.297581136914559e-05
3juk,-9.9,0.011984951653390958
3jyr,-10.1,0.008291034774616974
3jzh,-6.9,3.0133496888978124
5k0m,-10.7,0.0027448972201426568
5ttw,-6.8,3.6229580706211117
3jzj,-10.6,0.0033001969779281387
3k00,-9.0,0.06291587782468923
3k02,-10.4,0.004770538575984073
3k1j,-9.3,0.03620086398907268
3k37,-8.2,0.274707463881058
3k4d,-6.6,5.2370998915105424
3k4q,-6.9,3.0133496888978124
3k5v,-9.8,0.014409538155705594
3ms9,-5.9,19.01898263149658
3mss,-7.3,1.4420968673812509
6hd6,-9.1,0.05232948799687809
3k5x,-5.8,22.866571667288486
3k8c,-6.3,9.101902568663261
3kiv,-4.1,524.1254276230624
3kjd,-9.1,0.05232948799687809
4zzx,-8.3,0.22848446895825622
4zzy,-11.4,0.0007558396372900754
3kku,-6.9,3.0133496888978124
3kr4,-7.7,0.6901433917785629
4k3n,-6.8,3.6229580706211117
4r76,-8.6,0.13146657839569292
3kr8,-12.0,0.0002502344008522155
4iue,-12.4,0.00011975451999797436
4j21,-11.0,0.0015793731942713909
4j22,-12.4,0.00011975451999797436
4j3l,-11.8,0.00036172170033716864
4kzq,-11.2,0.0010925899790423489
4kzu,-11.6,0.0005228800998152405
3kyq,-5.9,19.01898263149658
3ldp,-9.1,0.05232948799687809
5evz,-9.6,0.02082944081630656
5exw,-10.8,0.002283033649063271
5ey4,-8.3,0.22848446895825622
5f1x,-10.2,0.006895963621916808
5f2r,-10.1,0.008291034774616974
3lmk,-6.2,10.943240836149698
3lpl,-6.1,13.15708656454693
3lq2,-8.4,0.19003907581389948
3lpp,-6.1,13.15708656454693
3lvw,-6.3,9.101902568663261
3lxk,-8.7,0.1093456687565821
5lwm,-8.8,0.09094688111405103
6gl9,-9.3,0.03620086398907268
6gla,-9.0,0.06291587782468923
6glb,-9.1,0.05232948799687809
3lzs,-9.1,0.05232948799687809
3lzu,-9.6,0.02082944081630656
3lzz,-7.5,0.9976239889496118
3m3c,-6.4,7.57039268438389
3m6r,-7.7,0.6901433917785629
3pn4,-7.9,0.4774322856020205
3m8u,-9.4,0.030109612121622685
3mdz,-6.7,4.355891793719977
3ml5,-7.1,2.0845963989904144
6h36,-8.8,0.09094688111405103
6h37,-8.4,0.19003907581389948
6h38,-8.3,0.22848446895825622
3mi2,-9.7,0.017324624734884792
3mi3,-5.3,57.44734091259698
3miy,-8.9,0.07564392150535396
3qgw,-8.7,0.1093456687565821
3qgy,-9.5,0.025043290192969626
4m0y,-9.0,0.06291587782468923
4m12,-11.4,0.0007558396372900754
4m13,-11.4,0.0007558396372900754
4m14,-11.3,0.0009087479372555044
4qd6,-8.5,0.1580626048714023
4rfm,-11.9,0.00030085746286093027
3mz6,-6.1,13.15708656454693
5vi6,-8.4,0.19003907581389948
3n1c,-7.2,1.73383676761635
3n9r,-7.0,2.5063156047025017
3n9s,-7.2,1.73383676761635
3ng4,-7.6,0.8297611725390291
3nw3,-8.1,0.33028148939851953
3o4k,-7.9,0.4774322856020205
3uil,-4.9,120.03973573657015
3umq,-4.0,630.1573478248598
3usx,-5.1,83.0419389339917
4fnn,-4.6,208.62500270683435
3nhi,-7.9,0.4774322856020205
3nht,-7.9,0.4774322856020205
3nik,-6.6,5.2370998915105424
3nim,-7.2,1.73383676761635
3npc,-14.0,6.281617910375265e-06
3nsn,-7.3,1.4420968673812509
3ozp,-8.7,0.1093456687565821
3s6t,-9.0,0.06291587782468923
3vtr,-6.6,5.2370998915105424
3wmc,-9.0,0.06291587782468923
3nyd,-6.4,7.57039268438389
4bs0,-6.6,5.2370998915105424
3nyx,-8.6,0.13146657839569292
4gfo,-8.4,0.19003907581389948
4gih,-8.0,0.39709828301766137
4gii,-8.1,0.33028148939851953
4gj2,-8.4,0.19003907581389948
4gj3,-9.5,0.025043290192969626
4wov,-9.1,0.05232948799687809
5wal,-8.4,0.19003907581389948
3nzk,-10.2,0.006895963621916808
3o5n,-8.2,0.274707463881058
