PDBCode,vina_deltaG(kcal/mol),vina_kd(uM)
5xsr,-10.5,0.0039678353029772165
6bhv,-11.0,0.0015793731942713909
2reg,-3.1,3308.0569578152213
2rin,-3.7,1095.1921677351834
2ri9,-5.0,99.84153646999208
2rio,-7.9,0.4774322856020205
2rk8,-5.5,39.74132854185163
2rka,-5.2,69.06908553024337
2rkd,-4.9,120.03973573657015
2rke,-5.2,69.06908553024337
3mof,-4.6,208.62500270683435
6p5o,-6.5,6.296578650829274
2rkf,-10.2,0.006895963621916808
4m8x,-8.5,0.1580626048714023
4m8y,-8.7,0.1093456687565821
2rkg,-10.0,0.00996833240468876
2std,-9.8,0.014409538155705594
3std,-12.3,0.00014398116697790598
4std,-10.2,0.006895963621916808
5std,-13.2,2.7427215273659735e-05
6std,-9.7,0.017324624734884792
7std,-10.0,0.00996833240468876
2uxi,-7.4,1.19944588426849
2uy3,-6.3,9.101902568663261
2uy4,-5.7,27.492537847388252
2uy5,-6.2,10.943240836149698
2uyn,-5.0,99.84153646999208
2uyq,-7.0,2.5063156047025017
2uz9,-7.1,2.0845963989904144
2v25,-6.8,3.6229580706211117
2v2q,-10.0,0.00996833240468876
2v2v,-9.8,0.014409538155705594
2v3d,-6.6,5.2370998915105424
2v3u,-5.4,47.781101379763854
5cc2,-8.4,0.19003907581389948
2v54,-9.7,0.017324624734884792
2v58,-9.0,0.06291587782468923
2v59,-6.6,5.2370998915105424
3rv4,-8.8,0.09094688111405103
2v77,-7.1,2.0845963989904144
2v7a,-10.3,0.00573563078282912
3pyy,-9.1,0.05232948799687809
4twp,-10.3,0.00573563078282912
4wa9,-11.5,0.0006286600870029457
5hu9,-14.7,1.7297171522969241e-06
2v95,-11.3,0.0009087479372555044
2vb8,-7.4,1.19944588426849
2vba,-7.5,0.9976239889496118
2vc9,-6.5,6.296578650829274
2ves,-9.9,0.011984951653390958
4lch,-10.5,0.0039678353029772165
5drr,-8.7,0.1093456687565821
2vfk,-7.1,2.0845963989904144
2vhj,-8.5,0.1580626048714023
2vjx,-7.2,1.73383676761635
2vl4,-7.3,1.4420968673812509
2vmf,-7.0,2.5063156047025017
2vo5,-9.7,0.017324624734884792
2vot,-9.1,0.05232948799687809
2vqt,-7.5,0.9976239889496118
2vk2,-7.4,1.19944588426849
2vk6,-7.3,1.4420968673812509
2vmc,-5.2,69.06908553024337
2vmd,-4.5,250.83037659878684
2vo4,-5.1,83.0419389339917
2vpn,-7.1,2.0845963989904144
2vpo,-7.3,1.4420968673812509
2vsl,-7.0,2.5063156047025017
3cm2,-7.7,0.6901433917785629
3hl5,-7.6,0.8297611725390291
4j44,-5.6,33.05434886731773
4j45,-5.4,47.781101379763854
4j46,-6.2,10.943240836149698
4j47,-6.5,6.296578650829274
4j48,-5.5,39.74132854185163
6gjw,-9.8,0.014409538155705594
2vt3,-8.1,0.33028148939851953
2vuk,-7.4,1.19944588426849
4agl,-4.3,362.58320203188254
4agm,-5.9,19.01898263149658
4agn,-6.2,10.943240836149698
4ago,-7.0,2.5063156047025017
4agp,-6.8,3.6229580706211117
4agq,-6.9,3.0133496888978124
5a7b,-6.9,3.0133496888978124
5aba,-6.8,3.6229580706211117
5aoi,-6.3,9.101902568663261
5aoj,-6.0,15.818798969966572
5aol,-6.5,6.296578650829274
5g4m,-7.4,1.19944588426849
5g4n,-7.8,0.5740180632436322
5g4o,-8.3,0.22848446895825622
5o1d,-6.1,13.15708656454693
5o1f,-6.2,10.943240836149698
5o1h,-6.1,13.15708656454693
6ggf,-8.1,0.33028148939851953
6ggb,-8.4,0.19003907581389948
6gga,-7.3,1.4420968673812509
2vw1,-7.3,1.4420968673812509
2vw2,-6.1,13.15708656454693
2vxn,-5.7,27.492537847388252
2vyt,-4.1,524.1254276230624
2vzr,-5.0,99.84153646999208
2x09,-5.8,22.866571667288486
2w08,-5.3,57.44734091259698
3kqr,-4.5,250.83037659878684
4avs,-4.6,208.62500270683435
4ayu,-4.8,144.32408259298433
2w47,-6.6,5.2370998915105424
2w8j,-8.2,0.274707463881058
2w8w,-7.8,0.5740180632436322
2w9h,-7.8,0.5740180632436322
2we3,-7.6,0.8297611725390291
2wjg,-7.2,1.73383676761635
2wly,-7.4,1.19944588426849
2wlz,-8.1,0.33028148939851953
2wm0,-10.1,0.008291034774616974
2wor,-8.9,0.07564392150535396
2wos,-7.6,0.8297611725390291
2wq5,-8.3,0.22848446895825622
2wr8,-7.2,1.73383676761635
2wtv,-11.8,0.00036172170033716864
3myg,-8.1,0.33028148939851953
3uo4,-10.6,0.0033001969779281387
3uod,-10.3,0.00573563078282912
3up2,-9.9,0.011984951653390958
5orv,-4.4,301.57400603177166
5orw,-6.9,3.0133496888978124
5os2,-6.2,10.943240836149698
5os4,-8.7,0.1093456687565821
5os5,-6.8,3.6229580706211117
5ose,-5.5,39.74132854185163
6c2r,-9.8,0.014409538155705594
2wuf,-8.4,0.19003907581389948
2wvt,-6.3,9.101902568663261
2xib,-7.0,2.5063156047025017
2xii,-10.3,0.00573563078282912
4j28,-7.6,0.8297611725390291
4jfs,-7.2,1.73383676761635
4pcs,-7.4,1.19944588426849
4pee,-8.4,0.19003907581389948
6hzy,-7.9,0.4774322856020205
2wvz,-6.1,13.15708656454693
2wzs,-6.2,10.943240836149698
2wyf,-7.2,1.73383676761635
3zyf,-5.4,47.781101379763854
4a6s,-7.9,0.4774322856020205
4ljh,-6.2,10.943240836149698
4lk7,-7.6,0.8297611725390291
5d21,-5.6,33.05434886731773
2wzf,-9.9,0.011984951653390958
2wzm,-8.9,0.07564392150535396
2x2r,-9.2,0.04352439175442664
5zo8,-10.1,0.008291034774616974
2x4z,-9.4,0.030109612121622685
4app,-11.8,0.00036172170033716864
4o0x,-11.7,0.00043489892938203305
4o0y,-9.9,0.011984951653390958
5xva,-9.6,0.02082944081630656
5xvg,-10.0,0.00996833240468876
2x6x,-7.6,0.8297611725390291
2xb7,-9.9,0.011984951653390958
2yfx,-8.9,0.07564392150535396
4cd0,-8.7,0.1093456687565821
4clj,-10.6,0.0033001969779281387
4cmo,-8.5,0.1580626048714023
5aa9,-10.3,0.00573563078282912
5fto,-12.4,0.00011975451999797436
5kz0,-8.9,0.07564392150535396
2xb8,-10.8,0.002283033649063271
3n76,-11.1,0.0013136237380730529
3n7a,-7.4,1.19944588426849
3n86,-11.8,0.00036172170033716864
3n8k,-7.8,0.5740180632436322
4b6o,-9.6,0.02082944081630656
4b6p,-11.3,0.0009087479372555044
4ciw,-8.1,0.33028148939851953
4kiu,-9.8,0.014409538155705594
2xbp,-10.9,0.001898884448024712
2xd9,-10.9,0.001898884448024712
2xda,-10.7,0.0027448972201426568
4b6r,-9.5,0.025043290192969626
4b6s,-11.6,0.0005228800998152405
2xde,-8.2,0.274707463881058
3zso,-8.3,0.22848446895825622
3zsq,-7.6,0.8297611725390291
3zsx,-7.7,0.6901433917785629
3zsy,-8.4,0.19003907581389948
3zt2,-9.7,0.017324624734884792
3zt3,-9.2,0.04352439175442664
4ahr,-6.8,3.6229580706211117
4ahs,-7.0,2.5063156047025017
4ahu,-7.3,1.4420968673812509
4ceb,-7.8,0.5740180632436322
4cgi,-8.2,0.274707463881058
4cig,-8.3,0.22848446895825622
4cj4,-8.1,0.33028148939851953
4cjp,-7.6,0.8297611725390291
4cjq,-8.1,0.33028148939851953
4cjr,-7.9,0.4774322856020205
4ck3,-6.8,3.6229580706211117
4qnb,-10.9,0.001898884448024712
2xef,-7.9,0.4774322856020205
2xeg,-9.2,0.04352439175442664
2xei,-9.8,0.014409538155705594
2xej,-8.3,0.22848446895825622
3iww,-9.8,0.014409538155705594
3rbu,-7.3,1.4420968673812509
3sjf,-9.9,0.011984951653390958
4ngm,-10.4,0.004770538575984073
4ngn,-8.4,0.19003907581389948
4ngp,-9.6,0.02082944081630656
4oc0,-9.6,0.02082944081630656
4oc1,-10.2,0.006895963621916808
4oc2,-10.1,0.008291034774616974
4oc3,-10.9,0.001898884448024712
4oc5,-11.2,0.0010925899790423489
2xg9,-6.7,4.355891793719977
2xn3,-8.7,0.1093456687565821
2xn5,-8.1,0.33028148939851953
2xp7,-7.0,2.5063156047025017
3ikd,-7.1,2.0845963989904144
3ikg,-7.3,1.4420968673812509
2xxr,-6.0,15.818798969966572
2xxt,-7.7,0.6901433917785629
2xxx,-6.1,13.15708656454693
2y7i,-7.6,0.8297611725390291
2y8c,-9.5,0.025043290192969626
3t60,-10.5,0.0039678353029772165
3t64,-10.3,0.00573563078282912
3t70,-9.1,0.05232948799687809
2ya6,-7.3,1.4420968673812509
2ya7,-8.2,0.274707463881058
2ya8,-6.9,3.0133496888978124
2yay,-10.7,0.0027448972201426568
2yaz,-10.2,0.006895963621916808
2yb0,-8.8,0.09094688111405103
2ydt,-7.4,1.19944588426849
2ydw,-9.4,0.030109612121622685
2yek,-8.7,0.1093456687565821
4mr6,-7.0,2.5063156047025017
4qev,-8.4,0.19003907581389948
4qew,-8.3,0.22848446895825622
4uyf,-10.3,0.00573563078282912
6k04,-8.9,0.07564392150535396
2yel,-9.4,0.030109612121622685
3p5o,-9.4,0.030109612121622685
3u5j,-9.0,0.06291587782468923
3u5l,-9.6,0.02082944081630656
3zyu,-9.1,0.05232948799687809
4cfl,-8.7,0.1093456687565821
4lyw,-6.6,5.2370998915105424
4lzr,-7.5,0.9976239889496118
4lzs,-6.0,15.818798969966572
4mr3,-7.8,0.5740180632436322
4nuc,-8.7,0.1093456687565821
4nue,-8.6,0.13146657839569292
4ogj,-8.5,0.1580626048714023
4qb3,-7.9,0.4774322856020205
4wiv,-8.2,0.274707463881058
4xya,-7.8,0.5740180632436322
4z93,-8.9,0.07564392150535396
5acy,-9.9,0.011984951653390958
5cp5,-9.2,0.04352439175442664
5cqt,-8.9,0.07564392150535396
5cy9,-8.4,0.19003907581389948
5d0c,-8.7,0.1093456687565821
5d24,-7.8,0.5740180632436322
5d25,-6.7,4.355891793719977
5d26,-7.1,2.0845963989904144
5d3h,-6.8,3.6229580706211117
5d3j,-6.5,6.296578650829274
5d3l,-6.6,5.2370998915105424
5d3n,-8.1,0.33028148939851953
5d3p,-7.3,1.4420968673812509
5d3t,-6.9,3.0133496888978124
5dlx,-8.2,0.274707463881058
5dw2,-5.7,27.492537847388252
5dx4,-7.4,1.19944588426849
5egu,-8.2,0.274707463881058
5eis,-7.4,1.19944588426849
5f5z,-9.6,0.02082944081630656
5f60,-9.3,0.03620086398907268
5f61,-10.2,0.006895963621916808
5f62,-9.4,0.030109612121622685
5f63,-9.3,0.03620086398907268
5i80,-8.3,0.22848446895825622
5i88,-9.3,0.03620086398907268
5khm,-11.1,0.0013136237380730529
5u28,-8.5,0.1580626048714023
5ueu,-8.3,0.22848446895825622
5uez,-7.5,0.9976239889496118
5uf0,-6.6,5.2370998915105424
5ula,-7.8,0.5740180632436322
5uoo,-9.4,0.030109612121622685
5y8y,-8.2,0.274707463881058
5y94,-7.9,0.4774322856020205
6c7q,-9.0,0.06291587782468923
6ckr,-9.0,0.06291587782468923
6cks,-9.3,0.03620086398907268
6e4a,-8.6,0.13146657839569292
6fo5,-9.1,0.05232948799687809
6q3z,-8.3,0.22848446895825622
6q3y,-8.2,0.274707463881058
6mh7,-9.2,0.04352439175442664
6mh1,-9.0,0.06291587782468923
6fsy,-8.0,0.39709828301766137
6dl2,-8.4,0.19003907581389948
6ajz,-7.7,0.6901433917785629
6ajy,-7.9,0.4774322856020205
5yqx,-8.1,0.33028148939851953
5wmg,-10.4,0.004770538575984073
5wa5,-8.5,0.1580626048714023
6ajv,-8.3,0.22848446895825622
2yfa,-5.3,57.44734091259698
2yhw,-8.3,0.22848446895825622
2ylc,-6.5,6.296578650829274
2ypo,-7.0,2.5063156047025017
3pfp,-7.3,1.4420968673812509
5e2l,-7.1,2.0845963989904144
2yxj,-10.9,0.001898884448024712
3qkd,-11.4,0.0007558396372900754
3spf,-7.6,0.8297611725390291
3zk6,-12.2,0.0001731089268669813
3zln,-10.0,0.00996833240468876
3zlr,-12.9,4.766757295488581e-05
4c52,-9.2,0.04352439175442664
4c5d,-10.5,0.0039678353029772165
2yz3,-7.3,1.4420968673812509
2z94,-4.1,524.1254276230624
2za0,-7.6,0.8297611725390291
4kyh,-8.8,0.09094688111405103
4kyk,-8.0,0.39709828301766137
4pv5,-9.0,0.06291587782468923
2zcq,-9.2,0.04352439175442664
2zcr,-9.8,0.014409538155705594
2zcs,-10.3,0.00573563078282912
2zy1,-9.6,0.02082944081630656
3acw,-11.0,0.0015793731942713909
3acx,-9.8,0.014409538155705594
3tfn,-10.1,0.008291034774616974
3tfp,-9.9,0.011984951653390958
3vje,-10.3,0.00573563078282912
4e9u,-7.1,2.0845963989904144
4ea2,-8.5,0.1580626048714023
2zjw,-9.6,0.02082944081630656
3bqc,-9.9,0.011984951653390958
3h30,-7.6,0.8297611725390291
3owj,-10.8,0.002283033649063271
3pe1,-11.3,0.0009087479372555044
3pe2,-10.9,0.001898884448024712
5cqu,-7.5,0.9976239889496118
5cs6,-5.7,27.492537847388252
5csp,-6.7,4.355891793719977
5cu4,-11.3,0.0009087479372555044
5h8e,-9.7,0.017324624734884792
5h8g,-9.9,0.011984951653390958
5mo8,-11.3,0.0009087479372555044
5mod,-6.1,13.15708656454693
5oqu,-7.8,0.5740180632436322
5orh,-7.3,1.4420968673812509
5orj,-8.1,0.33028148939851953
5ork,-8.2,0.274707463881058
5os7,-9.3,0.03620086398907268
5os8,-9.2,0.04352439175442664
5osl,-8.6,0.13146657839569292
5otr,-8.4,0.19003907581389948
5otz,-8.8,0.09094688111405103
5owl,-6.9,3.0133496888978124
6hoq,-7.4,1.19944588426849
2zkj,-8.9,0.07564392150535396
2zwz,-7.1,2.0845963989904144
2zx6,-9.9,0.011984951653390958
2zx7,-9.3,0.03620086398907268
2zx8,-9.4,0.030109612121622685
2zxd,-7.5,0.9976239889496118
2zxg,-8.9,0.07564392150535396
2zym,-9.9,0.011984951653390958
3a1c,-8.2,0.274707463881058
3a1d,-8.4,0.19003907581389948
3a1e,-8.6,0.13146657839569292
3a5y,-10.6,0.0033001969779281387
3a6t,-9.1,0.05232948799687809
3a9i,-5.3,57.44734091259698
3aaq,-8.9,0.07564392150535396
3acl,-10.3,0.00573563078282912
6n0j,-11.6,0.0005228800998152405
6n0k,-12.2,0.0001731089268669813
3ag9,-7.4,1.19944588426849
3bwj,-9.8,0.014409538155705594
3agl,-9.4,0.030109612121622685
5izf,-7.9,0.4774322856020205
5izj,-7.8,0.5740180632436322
3ahn,-9.4,0.030109612121622685
3aho,-9.7,0.017324624734884792
3ai8,-6.0,15.818798969966572
3alt,-5.8,22.866571667288486
3ao4,-7.6,0.8297611725390291
3ao5,-7.8,0.5740180632436322
3ovn,-6.0,15.818798969966572
5wlo,-12.0,0.0002502344008522155
6b4n,-10.0,0.00996833240468876
3ap4,-5.4,47.781101379763854
5t7s,-5.1,83.0419389339917
3aqt,-5.5,39.74132854185163
3arp,-10.1,0.008291034774616974
3arq,-11.0,0.0015793731942713909
3arw,-10.2,0.006895963621916808
3arx,-7.7,0.6901433917785629
3axz,-8.6,0.13146657839569292
3b2q,-8.2,0.274707463881058
3b4p,-9.2,0.04352439175442664
3juo,-7.6,0.8297611725390291
3jup,-7.8,0.5740180632436322
3b7j,-7.5,0.9976239889496118
3cf8,-8.6,0.13146657839569292
3ed0,-9.4,0.030109612121622685
3bbb,-9.6,0.02082944081630656
3bbf,-8.6,0.13146657839569292
3bex,-6.4,7.57039268438389
3bpc,-6.8,3.6229580706211117
3brn,-7.5,0.9976239889496118
3bu1,-5.0,99.84153646999208
3bxe,-6.0,15.818798969966572
3bxf,-8.3,0.22848446895825622
3bxg,-6.1,13.15708656454693
3bxh,-7.7,0.6901433917785629
3c2f,-7.5,0.9976239889496118
3c2o,-6.9,3.0133496888978124
3c2r,-7.3,1.4420968673812509
3c2u,-5.8,22.866571667288486
3c39,-5.6,33.05434886731773
3c4h,-7.3,1.4420968673812509
3fhb,-7.0,2.5063156047025017
3c52,-6.5,6.296578650829274
3c56,-7.2,1.73383676761635
3c88,-7.3,1.4420968673812509
3c89,-7.1,2.0845963989904144
3c8a,-7.7,0.6901433917785629
3c8b,-7.4,1.19944588426849
3qw5,-8.4,0.19003907581389948
3cct,-9.7,0.017324624734884792
3ccw,-8.9,0.07564392150535396
3ccz,-8.4,0.19003907581389948
3cd0,-8.9,0.07564392150535396
3cd5,-10.3,0.00573563078282912
3cd7,-9.5,0.025043290192969626
3cda,-9.5,0.025043290192969626
3cdb,-9.5,0.025043290192969626
3ckb,-7.6,0.8297611725390291
3cke,-7.7,0.6901433917785629
3ckz,-8.2,0.274707463881058
3cl0,-7.0,2.5063156047025017
3cow,-10.8,0.002283033649063271
3coy,-10.5,0.0039678353029772165
3coz,-10.4,0.004770538575984073
3imc,-6.0,15.818798969966572
3ime,-6.5,6.296578650829274
3iob,-8.1,0.33028148939851953
3ioc,-9.8,0.014409538155705594
3iod,-10.6,0.0033001969779281387
3ioe,-8.6,0.13146657839569292
3isj,-8.1,0.33028148939851953
3iub,-9.6,0.02082944081630656
3iue,-9.9,0.011984951653390958
3ivc,-9.7,0.017324624734884792
3ivg,-10.1,0.008291034774616974
3ivx,-10.8,0.002283033649063271
4ddh,-6.9,3.0133496888978124
4ddk,-6.5,6.296578650829274
4ddm,-6.3,9.101902568663261
4de5,-6.6,5.2370998915105424
4ef6,-6.9,3.0133496888978124
4efk,-4.8,144.32408259298433
4fzj,-6.7,4.355891793719977
4g5f,-6.5,6.296578650829274
3ctt,-5.9,19.01898263149658
3l4u,-6.3,9.101902568663261
3l4v,-6.2,10.943240836149698
3l4w,-5.8,22.866571667288486
3l4x,-6.3,9.101902568663261
3l4y,-6.3,9.101902568663261
3l4z,-5.6,33.05434886731773
3cyz,-6.0,15.818798969966572
3cz1,-6.5,6.296578650829274
3d78,-6.2,10.943240836149698
3czv,-5.8,22.866571667288486
4hu1,-7.4,1.19944588426849
4knm,-8.0,0.39709828301766137
4knn,-8.1,0.33028148939851953
4qjx,-8.1,0.33028148939851953
6g5u,-8.1,0.33028148939851953
3d0e,-10.8,0.002283033649063271
3djo,-6.2,10.943240836149698
3djp,-6.5,6.296578650829274
3djq,-7.0,2.5063156047025017
3djv,-6.8,3.6229580706211117
3djx,-6.8,3.6229580706211117
3dln,-6.2,10.943240836149698
3dp4,-7.4,1.19944588426849
3rt8,-8.5,0.1580626048714023
4f39,-7.9,0.4774322856020205
3dp9,-6.2,10.943240836149698
3drf,-8.2,0.274707463881058
3drg,-11.9,0.00030085746286093027
3dri,-8.0,0.39709828301766137
3dsz,-6.8,3.6229580706211117
3tf6,-5.9,19.01898263149658
3dzt,-7.9,0.4774322856020205
3e3c,-7.1,2.0845963989904144
3e5u,-6.9,3.0133496888978124
3ebh,-9.4,0.030109612121622685
3ebi,-8.8,0.09094688111405103
3q44,-10.5,0.0039678353029772165
3t8v,-9.4,0.030109612121622685
4k5p,-8.2,0.274707463881058
4r5t,-10.1,0.008291034774616974
4zw5,-10.2,0.006895963621916808
4zw6,-9.4,0.030109612121622685
4zw7,-10.9,0.001898884448024712
4zw8,-10.3,0.00573563078282912
4zx3,-9.1,0.05232948799687809
4zx4,-11.4,0.0007558396372900754
6eed,-11.7,0.00043489892938203305
3ebl,-12.2,0.0001731089268669813
3ebo,-10.0,0.00996833240468876
3ebp,-10.2,0.006895963621916808
3eeb,-7.7,0.6901433917785629
3fzy,-8.5,0.1580626048714023
3eqr,-11.9,0.00030085746286093027
3evd,-9.0,0.06291587782468923
3ewc,-7.8,0.5740180632436322
3f33,-6.7,4.355891793719977
3f34,-6.2,10.943240836149698
3f37,-5.6,33.05434886731773
3u90,-4.7,173.5212151917531
3f3c,-8.1,0.33028148939851953
3f3d,-6.2,10.943240836149698
3f3e,-6.9,3.0133496888978124
3f48,-5.5,39.74132854185163
4mme,-10.2,0.006895963621916808
3f5j,-9.3,0.03620086398907268
3f5k,-9.0,0.06291587782468923
3f5l,-7.8,0.5740180632436322
4qlk,-9.7,0.017324624734884792
4qll,-9.5,0.025043290192969626
3f6e,-8.4,0.19003907581389948
3fzn,-12.1,0.00020812930739501562
3f6g,-6.4,7.57039268438389
3f70,-5.0,99.84153646999208
3f80,-5.6,33.05434886731773
3kv2,-7.1,2.0845963989904144
3lp4,-5.3,57.44734091259698
3lp7,-7.4,1.19944588426849
3mfv,-6.6,5.2370998915105424
3mfw,-6.2,10.943240836149698
3mjl,-4.2,435.9347150823154
3f8c,-12.6,8.284463036943888e-05
3f8f,-10.1,0.008291034774616974
4zzd,-8.9,0.07564392150535396
3fas,-6.4,7.57039268438389
3fat,-7.8,0.5740180632436322
3fed,-8.0,0.39709828301766137
3fee,-7.0,2.5063156047025017
3ff3,-6.2,10.943240836149698
3fj7,-6.1,13.15708656454693
3fjg,-6.1,13.15708656454693
3fqe,-10.3,0.00573563078282912
4fl1,-6.9,3.0133496888978124
4fl2,-8.6,0.13146657839569292
3fql,-11.4,0.0007558396372900754
3fuz,-6.2,10.943240836149698
3fv1,-6.6,5.2370998915105424
3fv2,-9.7,0.017324624734884792
3fvk,-9.1,0.05232948799687809
3fvn,-9.3,0.03620086398907268
3fv3,-8.2,0.274707463881058
3fvh,-6.9,3.0133496888978124
4e67,-8.5,0.1580626048714023
4o6w,-7.5,0.9976239889496118
4o9w,-6.3,9.101902568663261
3g0e,-10.3,0.00573563078282912
3g0i,-5.6,33.05434886731773
3g19,-4.7,173.5212151917531
3g2y,-6.7,4.355891793719977
3g2z,-7.0,2.5063156047025017
3g30,-7.1,2.0845963989904144
3g31,-6.8,3.6229580706211117
3g32,-8.0,0.39709828301766137
3g34,-7.2,1.73383676761635
3g35,-8.5,0.1580626048714023
4de0,-8.6,0.13146657839569292
4de1,-8.4,0.19003907581389948
4de2,-8.3,0.22848446895825622
3g3r,-7.3,1.4420968673812509
3g5k,-7.8,0.5740180632436322
3ga5,-8.8,0.09094688111405103
3gbe,-6.1,13.15708656454693
3gdt,-7.9,0.4774322856020205
3gk1,-5.8,22.866571667288486
5dkn,-6.1,13.15708656454693
5er4,-7.0,2.5063156047025017
3gnw,-12.7,6.890497661978354e-05
3hky,-10.7,0.0027448972201426568
3gvu,-11.6,0.0005228800998152405
3gx0,-7.3,1.4420968673812509
3h78,-7.0,2.5063156047025017
3h89,-8.8,0.09094688111405103
3h8b,-8.5,0.1580626048714023
3hcm,-6.1,13.15708656454693
3hf8,-12.8,5.7310845395773126e-05
3hfb,-12.1,0.00020812930739501562
3hig,-10.8,0.002283033649063271
3hit,-7.8,0.5740180632436322
3hkw,-11.0,0.0015793731942713909
3su4,-12.2,0.0001731089268669813
3hl8,-7.3,1.4420968673812509
3hp9,-7.0,2.5063156047025017
3hmo,-10.7,0.0027448972201426568
3hmp,-6.3,9.101902568663261
5mrb,-11.1,0.0013136237380730529
5n84,-8.1,0.33028148939851953
5n93,-9.1,0.05232948799687809
3hu3,-9.2,0.04352439175442664
4ko8,-8.9,0.07564392150535396
3hv8,-12.1,0.00020812930739501562
3hvi,-8.5,0.1580626048714023
3hvj,-11.2,0.0010925899790423489
3oe4,-10.2,0.006895963621916808
3oe5,-9.6,0.02082944081630656
3ozr,-7.6,0.8297611725390291
3ozs,-9.6,0.02082944081630656
3ozt,-10.4,0.004770538575984073
3u81,-9.2,0.04352439175442664
5k03,-8.4,0.19003907581389948
3hww,-5.4,47.781101379763854
3i4y,-6.1,13.15708656454693
3i51,-5.6,33.05434886731773
3i73,-7.1,2.0845963989904144
3iae,-12.6,8.284463036943888e-05
3ies,-12.4,0.00011975451999797436
3ifl,-6.6,5.2370998915105424
3ip5,-4.8,144.32408259298433
3ip6,-5.5,39.74132854185163
3ip9,-5.3,57.44734091259698
3ip8,-7.0,2.5063156047025017
3iss,-9.0,0.06291587782468923
3jdw,-5.4,47.781101379763854
3jrs,-7.8,0.5740180632436322
3jrx,-13.1,3.297581136914559e-05
3juk,-9.9,0.011984951653390958
3jyr,-10.1,0.008291034774616974
3jzh,-6.3,9.101902568663261
5k0m,-10.7,0.0027448972201426568
5ttw,-6.7,4.355891793719977
3jzj,-10.6,0.0033001969779281387
3k00,-10.6,0.0033001969779281387
3k02,-10.8,0.002283033649063271
3k1j,-9.3,0.03620086398907268
3k37,-8.2,0.274707463881058
3k4d,-6.8,3.6229580706211117
3k4q,-6.8,3.6229580706211117
3k5v,-9.8,0.014409538155705594
3ms9,-6.1,13.15708656454693
3mss,-7.3,1.4420968673812509
6hd6,-9.0,0.06291587782468923
3k5x,-5.7,27.492537847388252
3k8c,-6.4,7.57039268438389
3kiv,-4.3,362.58320203188254
3kjd,-9.0,0.06291587782468923
4zzx,-8.3,0.22848446895825622
4zzy,-11.1,0.0013136237380730529
3kku,-5.7,27.492537847388252
3kr4,-7.7,0.6901433917785629
4k3n,-6.7,4.355891793719977
4r76,-8.5,0.1580626048714023
3kr8,-12.0,0.0002502344008522155
4iue,-12.4,0.00011975451999797436
4j21,-12.0,0.0002502344008522155
4j22,-12.5,9.960431187605146e-05
4j3l,-11.7,0.00043489892938203305
4kzq,-11.1,0.0013136237380730529
4kzu,-11.6,0.0005228800998152405
3kyq,-5.8,22.866571667288486
3ldp,-9.0,0.06291587782468923
5evz,-9.6,0.02082944081630656
5exw,-10.5,0.0039678353029772165
5ey4,-9.7,0.017324624734884792
5f1x,-10.5,0.0039678353029772165
5f2r,-10.1,0.008291034774616974
3lmk,-6.2,10.943240836149698
3lpl,-6.0,15.818798969966572
3lq2,-8.4,0.19003907581389948
3lpp,-5.9,19.01898263149658
3lvw,-6.4,7.57039268438389
3lxk,-8.7,0.1093456687565821
5lwm,-9.2,0.04352439175442664
6gl9,-9.4,0.030109612121622685
6gla,-9.0,0.06291587782468923
6glb,-9.2,0.04352439175442664
3lzs,-9.1,0.05232948799687809
3lzu,-9.5,0.025043290192969626
3lzz,-7.4,1.19944588426849
3m3c,-7.0,2.5063156047025017
3m6r,-7.7,0.6901433917785629
3pn4,-7.9,0.4774322856020205
3m8u,-9.5,0.025043290192969626
3mdz,-6.8,3.6229580706211117
3ml5,-7.1,2.0845963989904144
6h36,-8.7,0.1093456687565821
6h37,-8.4,0.19003907581389948
6h38,-8.3,0.22848446895825622
3mi2,-9.7,0.017324624734884792
3mi3,-5.6,33.05434886731773
3miy,-8.9,0.07564392150535396
3qgw,-8.6,0.13146657839569292
3qgy,-9.5,0.025043290192969626
4m0y,-11.3,0.0009087479372555044
4m12,-11.4,0.0007558396372900754
4m13,-11.6,0.0005228800998152405
4m14,-11.4,0.0007558396372900754
4qd6,-8.6,0.13146657839569292
4rfm,-12.0,0.0002502344008522155
3mz6,-5.9,19.01898263149658
5vi6,-9.9,0.011984951653390958
3n1c,-7.2,1.73383676761635
3n9r,-7.1,2.0845963989904144
3n9s,-6.9,3.0133496888978124
3ng4,-7.6,0.8297611725390291
3nw3,-8.4,0.19003907581389948
3o4k,-8.4,0.19003907581389948
3uil,-4.7,173.5212151917531
3umq,-4.2,435.9347150823154
3usx,-4.8,144.32408259298433
4fnn,-4.8,144.32408259298433
3nhi,-7.9,0.4774322856020205
3nht,-8.2,0.274707463881058
3nik,-8.2,0.274707463881058
3nim,-8.5,0.1580626048714023
3npc,-14.1,5.224656484296326e-06
3nsn,-7.9,0.4774322856020205
3ozp,-8.7,0.1093456687565821
3s6t,-9.0,0.06291587782468923
3vtr,-7.3,1.4420968673812509
3wmc,-9.0,0.06291587782468923
3nyd,-6.5,6.296578650829274
4bs0,-6.6,5.2370998915105424
3nyx,-8.7,0.1093456687565821
4gfo,-8.4,0.19003907581389948
4gih,-8.1,0.33028148939851953
4gii,-8.2,0.274707463881058
4gj2,-8.3,0.22848446895825622
4gj3,-9.5,0.025043290192969626
4wov,-9.2,0.04352439175442664
